SITE_ID,YEAR,VISIT_NO,DATE_COL,LOC_NAME,LAT_DD83,LON_DD83,HUC8
FW08NH002,2009,2,12-Aug-09,Indian River,43.69617203,-71.98132823,1080106
FW08NH003,2009,1,25-Aug-09,Cocheco River,43.33658121,-70.99620828,1060003
FW08NH099,2009,1,25-Jun-09,Back Creek,43.14514805,-71.18604128,1060003
FW08NH104,2009,1,13-Jul-09,Moose River,44.39319214,-71.21993288,1040001
FW08TX028,2008,1,30-Jul-08,Denton Creek,33.05565818,-97.25305842,12030104
FW08AZ003,2009,1,23-Jun-09,Haigler Creek,34.19259994,-111.0367437,15060105
FW08AZ004,2009,1,5-Jun-09,Santa Maria River,34.35259107,-113.2188311,15030203
FW08AZ005,2009,1,30-May-09,North Fork East Fork Black River,33.91244991,-109.3564507,15060101
FW08AZ006,2009,1,30-May-09,Centerfire Creek,33.75994138,-109.4340308,15060101
FW08AZ062,2009,1,2-Jul-09,Colorado River,33.47634212,-114.6053022,15030104
FW08AZ050,2009,1,12-Jul-09,Virgin River,36.860876,-113.9534472,15010010
FW08AZ062,2009,2,9-Jul-09,Colorado River,33.47634212,-114.6053022,15030104
FW08AZ048,2009,1,4-Jun-09,Verde River,34.88683609,-112.3247841,15060202
FW08AZ028,2009,1,3-Jun-09,Verde River,34.53135184,-111.8406707,15060203
FW08AZ024,2009,1,17-Jun-09,Silver Creek,34.57310158,-110.0745709,15020005
FW08DE025,2009,2,28-Sep-09,South Branch Naamans Creek,39.80613511,-75.46540517,2040205
FW08CO029,2009,1,8-Oct-09,Goose Creek,37.71406868,-106.8381694,13010001
FW08CO050,2009,1,14-Oct-09,White River,39.9509454,-107.6782685,14050005
FW08CO129,2009,1,12-Aug-09,Middle Creek,38.06736596,-105.08476,11020002
FW08AR003,2009,2,16-Aug-09,Crooked Creek,36.24468981,-92.83583518,11010003
FW08AR012,2009,2,3-Aug-09,White River,34.35270394,-91.10541947,8020303
FW08AR022,2009,1,4-Aug-09,Languille River,34.8014198,-90.77003066,8020205
FW08RMI9201,2009,1,16-Aug-09,Menominee River,45.37502658,-87.7220797,4030108
FW08NV020,2009,1,5-Jul-09,Colorado River,35.07424153,-114.6042918,15030101
FW08NJ001,2009,2,21-Sep-09,Toms River,40.17138224,-74.41457146,2040301
FW08NJ001,2009,1,29-Jul-09,Toms River,40.17138224,-74.41457146,2040301
FW08NJ035,2009,1,5-Aug-09,Tributary to North Valhalla Brook,40.91276424,-74.39217021,2030103
FW08CO033,2009,1,15-Sep-09,Rio Grande,37.17607951,-105.7310464,13010002
FW08CO072,2009,1,30-Sep-09,Purgatoire River,37.34161814,-103.9085079,11020010
FW08CO171,2009,1,28-Sep-09,Mossman Pole Patch Creek,40.62352247,-105.9780085,10180001
FW08VT020,2009,1,22-Jul-09,Waits River,44.07469974,-72.25039348,1080104
FW08VT021,2009,2,18-Aug-09,Calendar Brook,44.62930667,-72.03324782,1080102
FW08WA018,2009,1,27-Jul-09,Ahtanum Creek,46.52705817,-120.7842509,17030003
FW08RWA9901,2009,1,23-Jul-09,Sol Duc River,48.00463838,-124.3704277,17100101
FW08RWA9902,2009,1,25-Jul-09,Skagit River,48.58549099,-121.3960594,17110005
FW08RWA9903,2009,1,27-Jul-09,Wanatchee River,47.69195678,-120.7109271,17020011
FW08WV026,2008,1,16-Sep-08,Ohio River,39.00317964,-81.98420894,5030202
FW08WV030,2008,1,16-Sep-08,Ohio River,38.96766688,-82.09232311,5030202
FW08WV010,2008,1,4-Sep-08,Ohio River,39.39872679,-81.41908016,5030201
FW08WV007,2008,2,30-Sep-08,Ohio River,39.91877336,-80.79683117,5030106
FW08WV007,2008,1,3-Sep-08,Ohio River,39.91877336,-80.79683117,5030106
FW08DE011,2009,1,16-Sep-09,Sandy Branch,38.46110337,-75.24277473,2060010
FW08DE025,2009,1,17-Aug-09,South Branch Naamans Creek,39.80613511,-75.46540517,2040205
FW08DE046,2009,1,21-Sep-09,Maple Marsh and Beaver Dam Ditch,38.79629463,-75.45794504,2060008
FW08ND011,2009,1,19-Aug-09,Forest River,48.18662064,-97.56315071,9020308
FW08ND023,2009,1,18-Aug-09,Forest River near Inkster,48.17576022,-97.69985603,9020308
FW08ND041,2009,1,27-Aug-09,Little Missouri River,47.38254187,-103.6116458,10110205
FW08ND042,2009,1,28-Jul-09,Little Missouri River south of Marmarth,46.00894285,-103.9219732,10110201
FW08ND053,2009,1,28-Aug-09,Little Missouri River,47.66885753,-103.0378816,10110205
FW08NH057,2009,1,20-Jul-09,Chococua River,43.81879305,-71.19523931,1060002
FW08ND058,2009,1,29-Jul-09,Little Missouri River near Three V Crossing,46.52902722,-103.8015519,10110203
FW08ND074,2009,1,27-Jul-09,North Fork Grand River,45.96721428,-103.1883362,10130301
FW08VT024,2009,1,28-Jul-09,North Branch Ball Mountain Brook,43.0952044,-72.83496679,1080107
FW08AR001,2009,2,20-Jul-09,Locust Creek,36.11038631,-90.4500669,8020203
FW08AR002,2009,2,28-Jul-09,Unnamed,35.00868082,-91.81229884,8020301
FW08AR013,2009,1,10-Jun-09,Unknown,33.6451774,-92.20747631,8040204
FW08AR020,2009,1,2-Jun-09,Suck Creek,34.06488091,-93.44225956,8040103
FW08AR025,2009,1,25-Jun-09,Strawberry River,36.23849513,-91.90776752,11010012
FW08AR026,2009,1,20-Jul-09,St. Francis River,35.53264371,-90.44201227,8020203
FW08AR027,2009,1,30-Jun-09,Unnamed,35.3466556,-91.32230048,11010013
FW08AR031,2009,1,27-Aug-09,Cadron Creek,35.31565061,-92.39585489,11110205
FW08AR037,2009,1,11-Aug-09,Black River,36.10448686,-91.08780527,11010009
FW08AR042,2009,1,4-Aug-09,Languille River,34.77402298,-90.74420867,8020205
FW08AR043,2009,1,28-Jul-09,White River,35.05882281,-91.4438667,8020301
FW08AR052,2009,1,27-Jul-09,Red River,33.04553747,-93.82874478,11140201
FW08AR053,2009,1,12-Aug-09,Black River,36.28442851,-90.72571493,11010007
FW08AR057,2009,1,17-Aug-09,White River,36.063267,-92.11116972,11010004
FW08AR060,2009,1,18-Aug-09,Arkansas River,35.40391583,-94.33819472,11110104
FW08AR070,2009,1,23-Jul-09,Coon Creek,35.51270346,-91.61686914,11010014
FW08AR072,2009,1,15-Jun-09,Unnamed,33.26914799,-92.67900876,8040201
FW08AR080,2009,1,25-Aug-09,Unnamed Creek,35.68548535,-93.52616962,11110201
FW08AR088,2009,1,16-Jun-09,Unnamed,33.2092422,-92.53051456,8040201
FW08AR093,2009,1,9-Jun-09,Unknown,33.22879258,-91.28794196,8050002
FW08AR094,2009,1,17-Jun-09,White Oak Creek,33.89925291,-92.63604743,8040102
FW08AR116,2009,1,26-Jul-09,Sulphur River,33.24400584,-94.00329572,11140302
FW08AR122,2009,1,29-Jun-09,Unnamed,35.27584041,-90.23426092,8020203
FW08AR133,2009,1,27-Jul-09,Devils Fork,35.88504238,-91.38636981,11010009
FW08AR141,2009,1,13-Jul-09,Unnamed,33.59243625,-91.30695018,8050001
FW08AR151,2009,1,8-Jun-09,Unnamed,34.09935652,-91.64350158,8050001
FW08AR161,2009,1,22-Jun-09,Unnamed,36.07939676,-90.66681779,8020302
FW08AR177,2009,1,10-Aug-09,Unnamed,36.42781717,-94.11203306,11070208
FW08AR179,2009,1,28-Jul-09,Pierce Branch,35.44697536,-92.11461438,11110205
FW08AR188,2009,1,4-Aug-09,Packsaddle Creek,34.99955646,-94.10611378,11110204
FW08AR192,2009,1,23-Aug-09,Opossum Creek,34.25657775,-94.21744301,11140109
FW08AR218,2009,1,17-Aug-09,Unnamed,35.80050273,-90.19491663,8020204
FW08AR255,2009,1,23-Jul-09,Tributary through Russellville Airport,35.26102285,-93.09442003,11110203
FW08AR276,2009,1,3-Aug-09,Mud Creek,35.35631354,-93.4637046,11110202
FW08AR303,2009,1,12-Sep-09,Unnamed Agricultural Ditch,33.20234984,-93.80653574,11140201
FW08AR307,2009,1,29-Sep-09,Unnamed Creek,35.41004023,-94.30155165,11110104
FW08AR311,2009,1,3-Oct-09,Unknown Stream,33.16635567,-92.52079593,8040202
FW08AR320,2009,1,6-Oct-09,Gravel Creek,35.83554686,-91.54700493,11010004
FW08IA006,2009,1,5-Aug-09,Old Mans Creek,41.55118061,-91.54618551,7080209
FW08IA010,2009,1,21-Sep-09,Wolf Creek,42.31515607,-92.19434011,7080205
FW08IA019,2009,1,31-Aug-09,Big Sioux River,42.79185309,-96.60156764,10170203
FW08IA019,2009,2,29-Sep-09,Big Sioux River,42.79185309,-96.60156764,10170203
FW08IA021,2009,1,5-Oct-09,Skunk River,41.00445546,-91.66528083,7080107
FW08IA022,2009,1,9-Sep-09,Mississippi River,42.20200038,-90.33230625,7060005
FW08IA024,2009,1,29-Jul-09,Des Moines River,43.45106299,-94.86715931,7100002
FW08IA029,2009,1,15-Sep-09,Wolf Creek,42.24730754,-92.32474086,7080205
FW08IA034,2009,1,25-Aug-09,Mississippi River,43.10975481,-91.17645262,7060001
FW08IA035,2009,1,19-Aug-09,Little Rock River,43.26844196,-96.21303224,10170204
FW08IA037,2009,1,11-Aug-09,Mississippi River,40.87469553,-91.04809262,7080104
FW08IA038,2009,1,13-Oct-09,Maquoketa River,42.13067914,-90.35649699,7060006
FW08IA040,2009,1,1-Sep-09,Little Sioux River,42.90281153,-95.193094,10230003
FW08IA044,2009,1,6-Aug-09,South Skunk River,41.48554921,-92.90182008,7080105
FW08IA046,2009,1,21-Jul-09,Turkey River,43.04696768,-91.79068538,7060004
FW08IA047,2009,1,17-Sep-09,Boyer River,41.46759547,-95.90930533,10230007
FW08IA047,2009,2,30-Sep-09,Boyer River,41.46759547,-95.90930533,10230007
FW08IA049,2009,1,30-Jul-09,South Skunk River,41.31754055,-92.5282867,7080105
FW08IA053,2009,1,6-Oct-09,Des Moines River,40.73584503,-91.935953,7100009
FW08IA057,2009,1,14-Oct-09,Wapsipinicon River,42.00261719,-91.07903925,7080103
FW08IA065,2009,1,4-Aug-09,Old Mans Creek,41.60742374,-91.67084764,7080209
FW08KY016,2008,1,28-Aug-08,Ohio River,37.98149999,-86.03398899,5140104
FW08KY017,2008,1,10-Sep-08,Ohio River,37.47039557,-88.09642161,5140203
FW08KY013,2008,1,11-Sep-08,Ohio River,37.78139705,-88.03819192,5140203
FW08KY013,2008,2,24-Sep-08,Ohio River,37.78139705,-88.03819192,5140203
FW08KY029,2008,1,9-Sep-08,Ohio River,37.22122497,-88.92693104,5140206
FW08KY032,2008,1,12-Sep-08,Ohio River,37.8250353,-87.15127199,5140201
FW08NE001,2009,1,29-Jun-09,White River,42.62211054,-103.7163788,10140201
FW08NE003,2009,1,11-Jun-09,Dry Creek,40.59679625,-99.16417361,10200101
FW08NE005,2009,1,27-May-09,Sand Creek,41.18732896,-96.59256957,10200203
FW08NE006,2009,1,17-Jun-09,West Fork Big Blue River,40.71594939,-97.75539193,10270203
FW08NE006,2009,2,1-Jul-09,West Fork Big Blue River,40.71594939,-97.75539193,10270203
FW08NE015,2009,1,3-Jun-09,Platte River,40.79965521,-98.43775352,10200101
FW08NE016,2009,1,26-May-09,Wahoo Creek,41.15204585,-96.54845479,10200203
FW08NE019,2009,1,9-Jul-09,Niobrara River,42.71175231,-98.15500658,10150007
FW08NE022,2009,1,29-Jul-09,Little Blue River,40.35743075,-98.13043793,10270206
FW08NE028,2009,1,28-May-09,Johnson Creek,40.69166166,-97.15892416,10270203
FW08NE031,2009,1,9-Jun-09,Wood River,40.78429239,-98.73231505,10200102
FW08NE025,2009,1,1-Jun-09,Timber Creek,41.41565683,-98.08896755,10210010
FW08NE032,2009,1,23-Jun-09,Bell Creek,41.50319474,-96.34987922,10220003
FW08NE035,2009,1,6-Jul-09,Bazile Creek,42.58964461,-97.87221739,10170101
FW08NE036,2009,1,22-Jun-09,Missouri River,41.93932897,-96.14472249,10230001
FW08NE036,2009,2,27-Jul-09,Missouri River,41.93932897,-96.14472249,10230001
FW08NE041,2009,1,16-Jun-09,Platte River,41.02435136,-98.06696061,10200103
FW08NE043,2009,1,10-Jun-09,Platte River,40.65601773,-99.03532026,10200101
FW08NE044,2009,1,21-Jul-09,Lost Creek,41.39955585,-97.15693739,10200201
FW08NE046,2009,1,8-Jun-09,South Channel Platte River,40.65333586,-98.91383156,10200101
FW08NE047,2009,1,15-Jun-09,Mud Creek,41.0946563,-99.09852618,10210005
FW08NE048,2009,1,20-Jul-09,Unnamed,41.67310535,-97.67664949,10200201
FW08NE050,2009,1,30-Jul-09,Big Sandy Creek,40.24370997,-97.5355205,10270206
FW08NE052,2009,1,1-Oct-09,Loup River,41.40970756,-97.78105418,10210009
FW08NE057,2009,1,22-Jul-09,Big Blue River,41.09010546,-97.25063478,10270201
FW08NE060,2009,1,17-Aug-09,Unnamed,40.90225697,-96.60625678,10200203
FW08NE066,2009,1,28-Jul-09,Rose Creek,40.0720793,-97.24108376,10270207
FW08NE067,2009,1,8-Jul-09,Ponca Creek,42.93652279,-98.8180758,10150001
FW08NE070,2009,1,24-Jun-09,Eightmile Creek,40.97626295,-96.00091308,10200202
FW08NE081,2009,1,11-Aug-09,Lateral No. 18,42.03167617,-103.8120828,10180009
FW08NE092,2009,1,29-Sep-09,Big Blue River,41.09271755,-97.224826,10270201
FW08NE102,2009,1,30-Sep-09,East Muddy Creek,40.1769361,-101.2799858,10250004
FW08NE114,2009,1,20-Aug-09,Turkey Creek,40.52253508,-97.69056044,10270204
FW08NE166,2009,1,10-Aug-09,Frenchmen Creek,40.43187042,-101.6267529,10250005
FW08NE189,2009,1,12-Aug-09,Medicine Creek,42.7877746,-101.2496321,10150004
FW08OR014,2009,1,3-Aug-09,McKenzie River,44.16795426,-122.2496729,17090004
FW08ROR9001,2009,1,14-Aug-09,Chetco River,42.15266573,-124.1479945,17100312
FW08ROR9003,2009,1,29-Jul-09,Metolius River,44.64874805,-121.6449268,17070301
FW08ROR9004,2009,1,30-Jul-09,Deschutes River,45.34630766,-120.9389554,17070306
FW08ROR9007,2009,1,4-Aug-09,North Umpqua River,43.29360077,-122.5402546,17100301
FW08OK003,2009,1,26-May-09,West Buffalo Creek,35.39160833,-99.88193684,11120302
FW08OK005,2009,1,15-Jun-09,Red River,34.21193205,-99.09352341,11130102
FW08OK013,2009,1,16-Jun-09,Hybarger Creek,34.84027447,-97.61221103,11130303
FW08OK030,2009,1,6-Jul-09,Mud Creek,36.95134826,-95.03539371,11070206
FW08OK051,2009,1,27-Jul-09,North Canadian River,35.34855603,-96.99704363,11100302
FW08OK053,2009,1,19-May-09,Cimarron River,36.96491045,-100.1811374,11040006
FW08OK055,2009,1,10-Aug-09,Cottonwood Creek,35.83825714,-97.44061018,11050002
FW08OK064,2009,1,22-Jul-09,Caddo Creek,34.27513473,-97.1923134,11130303
FW08OK094,2009,1,7-Jul-09,Russell Creek,36.9883149,-95.11668381,11070206
FW08OK099,2009,1,11-Aug-09,Brown's Creek,35.75564974,-96.21007824,11100303
FW08OK014,2008,1,18-Aug-08,Cimarron River,36.00645377,-97.33118306,11050003
FW08OK018,2009,1,22-Sep-09,Chikaskia River,36.9580016,-97.42192041,11060005
FW08OK025,2009,1,21-Sep-09,Cimarron River,36.05503102,-98.12901078,11050002
FW08OK062,2009,1,30-Sep-09,Verdigris River,36.10905389,-95.56893957,11070105
FW08OK003,2009,2,20-Jul-09,West Buffalo Creek,35.39160833,-99.88193684,11120302
FW08OK005,2009,2,28-Jul-09,Red River,34.21193205,-99.09352341,11130102
FW08OK006,2009,1,21-Jul-09,Rock Creek,34.24833235,-96.72084415,11130304
FW08OK009,2009,1,9-Jun-09,Tributary to Rainy Mountain Creek,34.99997433,-98.87602324,11130302
FW08OK017,2009,1,22-Jun-09,Canadian River,35.92581878,-99.51524625,11090201
FW08OK022,2009,1,8-Jul-09,North Canadian River,35.39935951,-95.79264839,11100302
FW08OK024,2009,1,8-Jun-09,Washita River,35.53000044,-99.13021326,11130302
FW08OK026,2009,1,2-Sep-09,Kiamichi River,34.63573081,-95.12159034,11140105
FW08OK027,2009,1,17-Aug-09,Cimarron River,35.92491272,-97.86391004,11050002
FW08OK028,2009,1,16-Jun-09,Otter Creek,34.59158644,-99.02375474,11120303
FW08OK031,2009,1,18-May-09,Beaver River,36.69695072,-101.6767779,11100101
FW08OK032,2009,1,20-Jul-09,Washita River,34.22208277,-96.70688317,11130304
FW08OK034,2009,1,1-Sep-09,Red River,33.91221628,-95.54935998,11140101
FW08OK036,2009,1,23-Jun-09,Canadian River,35.81454548,-98.70209373,11090201
FW08OK038,2009,1,10-Aug-09,Deep Fork River,35.56873188,-95.9353442,11100303
FW08OK039,2009,1,13-Jul-09,Canadian River,35.23731668,-97.56341931,11090202
FW08OK040,2009,1,23-Jun-09,Canadian River,35.91078019,-99.04912543,11090201
FW08OK043,2009,1,26-Aug-09,Canadian River,34.90045489,-96.77401711,11090202
FW08OK047,2009,1,24-Aug-09,Red River,33.91157516,-97.97638696,11130201
FW08OK050,2009,1,9-Sep-09,Red River,33.91451122,-95.1187914,11140106
FW08OK052,2009,1,9-Jun-09,Elk Creek,35.14814072,-99.21886928,11120303
FW08OK056,2009,1,15-Jun-09,Red River,34.20407335,-99.05911251,11130102
FW08OK057,2009,1,5-Aug-09,Salt Fork Arkansas River,36.67840846,-97.48599732,11060004
FW08OK058,2009,1,11-Aug-09,Poteau River,35.22723817,-94.53748632,11110105
FW08OK059,2009,1,14-Jul-09,Washita River,34.7237468,-97.16281216,11130303
FW08OK074,2009,1,29-Jun-09,Big Eagle Creek,34.5312566,-94.71441658,11140108
FW08RNM9061,2009,1,28-May-09,Rio Grande,36.33997122,-105.7311498,13020101
FW08RNM9067,2009,1,7-Jun-09,Rio Chama,36.21626391,-106.2480803,13020102
FW08RNM9075,2009,1,18-May-09,Pecos River,33.59752149,-104.3638203,13060003
FW08RNM9076,2009,1,9-Jun-09,Pecos River,34.33290929,-104.18083,13060003
FW08MS042,2009,1,30-Sep-09,Big Black River,32.08681077,-90.94759453,8060202
FW08OK048,2009,1,15-Jul-09,Canadian River,34.96397331,-97.30002241,11090202
FW08NM005,2009,1,13-May-09,Mora River,35.79087538,-104.6116874,11080004
FW08NM008,2009,1,20-May-09,Rio Grande,34.75014516,-106.7424913,13020203
FW08NM008,2009,2,31-May-09,Rio Grande,34.75014516,-106.7424913,13020203
FW08NM010,2009,1,21-May-09,Penasco River,32.92506696,-105.3374556,13060010
FW08MN013,2009,1,11-Jun-09,Mississippi River,44.13244189,-91.72951957,7040003
FW08NM019,2009,1,28-May-09,East Fork Gila River,33.30076771,-108.125506,15040001
FW08NM022,2009,1,16-May-09,San Juan River,36.70792574,-108.2114498,14080101
FW08NM022,2009,2,4-Jun-09,San Juan River,36.70792574,-108.2114498,14080101
FW08NM023,2009,1,20-May-09,Pecos River,34.00485357,-104.314754,13060003
FW08NM024,2009,1,21-May-09,Rio Grande,35.1680165,-106.6580958,13020203
FW08NM026,2009,1,24-May-09,Rio Grande,32.1416941,-106.6992517,13030102
FW08NM027,2009,1,18-May-09,Rio Hondo,33.41461952,-104.4566034,13060008
FW08NM031,2009,1,29-May-09,San Francisco River,33.75785239,-108.7623665,15040004
FW08NM034,2009,1,22-May-09,Rio Grande,34.44718761,-106.8036844,13020203
FW08NM035,2009,1,24-May-09,West Fork Gila River,33.20253025,-108.2088108,15040001
FW08NM038,2009,1,13-May-09,San Juan River,36.69928642,-107.9852705,14080101
FW08NM039,2009,1,19-May-09,Pecos River,34.44391063,-104.2347092,13060003
FW08NM042,2009,1,25-May-09,Pecos River,32.5189797,-104.3144545,13060011
FW08NM043,2009,1,27-May-09,Gila River,32.98809742,-108.5708715,15040002
FW08NM045,2009,1,6-Jun-09,Rio Chama,36.35951479,-106.6759062,13020102
FW08NM047,2009,1,2-Jun-09,Rio Grande,33.14937656,-107.2065678,13030101
FW08NM048,2009,1,30-May-09,Cimarron River,36.54799666,-105.1298857,11080002
FW08NM105,2009,1,26-May-09,Pecos River,35.26512908,-105.3650352,13060001
FW08RNM9006,2009,1,25-May-09,Gila Reference,32.64896004,-108.8469415,15040002
FW08RNM9082,2009,1,16-May-09,Canadian River,36.06627951,-104.3704816,11080003
FW08AL003,2009,1,13-Aug-09,Unnamed,31.67663561,-87.08381335,3140304
FW08AL015,2009,1,15-Aug-09,Murder Creek,31.08686327,-87.08175172,3140304
FW08AL021,2009,1,12-Aug-09,Choctawhatchee River,31.34380861,-85.60881312,3140201
FW08AL030,2009,1,11-Aug-09,Buckhorn Creek,31.86806513,-85.76601507,3140202
FW08AL051,2009,1,16-Aug-09,Unnamed,32.18553827,-86.90636776,3150203
FW08RAL9038,2009,1,14-Aug-09,Halls Creek,31.05288258,-87.83700139,3160204
FW08RAL9059,2009,1,26-Jul-09,Valley Creek,32.57499991,-86.98480282,3150201
FW08WY001,2009,1,27-Jun-09,Little Muddy Creek,41.65267709,-110.7466022,14040108
FW08WY004,2009,1,15-Jun-09,Belle Fourche,44.10229894,-105.1598382,10120201
FW08WY007,2009,1,30-Jun-09,Salt Creek,43.68250466,-106.3399949,10090204
FW08WY009,2009,1,21-May-09,Bargee Creek,43.53973555,-108.8500178,10080005
FW08WY010,2009,1,22-Jul-09,North Leigh,43.85891709,-110.9098524,17040204
FW08WY012,2009,1,19-Jun-09,Crooked Creek,44.99127359,-108.3546138,10080010
FW08WY012,2009,2,3-Jul-09,Crooked Creek,44.99127359,-108.3546138,10080010
FW08WY016,2009,1,5-Jul-09,North Platte River,42.85201814,-106.1858538,10180007
FW08WY016,2009,2,18-Jul-09,North Platte River,42.85201814,-106.1858538,10180007
FW08WY021,2009,1,13-Jul-09,North Fork Shoshone River,44.4789671,-109.3830269,10080012
FW08WY021,2009,2,25-Jul-09,North Fork Shoshone River,44.4789671,-109.3830269,10080012
FW08WY025,2009,1,18-Jun-09,Soldier Creek,44.81825933,-107.0447579,10090101
FW08WY025,2009,2,15-Jul-09,Soldier Creek,44.81825933,-107.0447579,10090101
FW08WY028,2009,1,25-Jun-09,Everly Creek,42.05064169,-110.5350517,14040101
FW08WY029,2009,1,14-Jul-09,Nowood River,44.26445048,-107.9009143,10080008
FW08WY039,2009,1,20-Jul-09,North Platte,42.82883699,-106.3667893,10180007
FW08WY040,2009,1,8-Jul-09,Green River,41.96621382,-110.0007303,14040103
FW08WY044,2009,1,9-Jul-09,Greys River,42.81299112,-110.6890213,17040103
FW08WY045,2009,1,20-Jun-09,Dry Creek,44.50771059,-108.4333778,10080011
FW08WY047,2009,1,7-Jul-09,North Platte River,41.63838356,-106.9378444,10180002
FW08WY052,2009,1,11-Jul-09,Green River,42.87580919,-110.0331779,14040101
FW08WY056,2009,1,24-Jun-09,Blucher Creek,42.5468946,-109.1163938,10180006
FW08WY057,2009,1,21-Jun-09,Bluff Canal,43.94113281,-108.0489845,10080007
FW08WY062,2009,1,13-Jun-09,Beaver Creek,43.60296301,-104.1928541,10120107
FW08WY068,2009,1,12-Jul-09,New Fork River,42.56246275,-109.9336498,14040102
FW08WY070,2009,1,16-Jun-09,Prairie Creek,44.74978275,-104.9554613,10110201
FW08WY071,2009,1,19-Jul-09,North Platte River,42.68898149,-105.3890148,10180008
FW08WY075,2009,1,11-Jun-09,Deer Creek,42.76846084,-105.9735963,10180007
FW08WY077,2009,1,17-Jun-09,South Fork Crazy Woman Creek,44.03176617,-106.6561183,10090205
FW08WY081,2009,1,22-Jun-09,Long Creek,43.65473662,-109.9078728,10080001
FW08WY085,2009,1,24-Jul-09,Sweetwater Creek,44.52910488,-109.6635123,10080012
FW08WY089,2009,1,17-Jul-09,Buckley Creek,44.5073147,-107.3744669,10080010
FW08WY090,2009,1,1-Jul-09,Little Missouri River,44.5909229,-104.9307499,10110201
FW08WY092,2009,1,21-Jul-09,Dutch George Creek,42.18432535,-110.4617188,14040101
FW08RWY9906,2009,1,10-Jul-09,Snake River,43.55211793,-110.800577,17040101
FW08RWY9907,2009,1,6-Jul-09,North Platte River,41.40188197,-106.7382022,10180002
FW08CA222,2009,1,15-Jun-09,Rock Creek,39.2998874,-120.9695012,18020125
FW08CA207,2009,1,3-Jun-09,Bear Canyon,40.10650954,-123.793817,18010106
FW08CA199,2009,1,4-Jun-09,Big Sulphur Creek,38.83027731,-122.9060675,18010110
FW08CA170,2009,1,9-Jul-09,Butte Creek,40.07704424,-121.5625018,18020120
FW08CA168,2009,1,18-Aug-09,Wilson Creek,41.64846253,-124.0884502,18010101
FW08CA155,2009,1,1-Jun-09,Arroyo San Jose,38.06906649,-122.5344472,18050002
FW08CA145,2009,1,11-Aug-09,Hilton Creek,37.56388064,-118.7547913,18090102
FW08CA139,2009,1,24-Jun-09,Rock Creek,39.59862885,-120.9971607,18020125
FW08CA132,2009,1,7-Jul-09,West Fork Cottonwood Creek,41.95444069,-122.6616322,18010206
FW08CA116,2009,1,8-Jul-09,South Fork Russian Creek,41.31835724,-123.0505146,18010210
FW08CA102,2009,1,19-Aug-09,Ryan Creek,40.72400294,-124.1173927,18010102
FW08CA097,2009,1,10-Aug-09,By Day Creek,38.27112926,-119.3316508,16050301
FW08CA054,2009,1,21-Sep-09,Antelope Creek,40.21900408,-121.9974197,18020119
FW08CA046,2009,1,20-Jul-09,Oregon Creek,39.4667372,-120.9644497,18020125
FW08CA038,2009,1,26-May-09,Santa Clara River,34.42493996,-118.5570537,18070102
FW08CA036,2009,1,22-Jun-09,East Branch East Weaver Creek,40.80247233,-122.9300163,18010211
FW08CA022,2009,1,27-May-09,Santa Clara River,34.35671323,-119.0198808,18070102
FW08CA009,2009,1,12-Aug-09,Illioutte Creek,37.68170866,-119.5368614,18040008
FW08CA008,2009,1,23-Jun-09,Grassy Flat,40.62711397,-123.3740755,18010212
FW08CA005,2009,1,6-Jul-09,North Fork Stony Creek,39.44200189,-122.637233,18020115
FW08CA002,2009,1,2-Jun-09,Mark West Creek,38.50408081,-122.7882006,18010110
FW08MT088,2009,1,21-Jul-09,Clear Creek,48.54946815,-109.3916757,10050004
FW08MT010,2009,1,17-Aug-09,Lone Pine Creek,47.21185412,-112.4959016,10030102
FW08MT015,2009,1,7-Jul-09,South Fork Little Joe Creek,47.2076157,-115.220465,17010204
FW08MT103,2009,1,24-Aug-09,Bozeman Fork Musselshell River,46.32795499,-110.6049339,10040201
FW08MT017,2009,1,6-Jul-09,Hungry Horse Creek,48.35356432,-113.8808058,17010209
FW08MT019,2009,1,22-Jul-09,Clear Creek,48.27114172,-109.5269269,10050004
FW08MT022,2009,2,25-Aug-09,Clark Fork,47.06636155,-114.7698502,17010204
FW08MT022,2009,1,8-Jul-09,Clark Fork,47.06636155,-114.7698502,17010204
FW08MT025,2009,1,15-Sep-09,Missouri River at Culbertson,48.07661344,-104.3912468,10060005
FW08MT025,2009,2,6-Oct-09,Missouri River at Culbertson,48.07661344,-104.3912468,10060005
FW08MT033,2009,1,9-Sep-09,Beaver Creek,48.34598235,-107.5838059,10050014
FW08MT041,2009,1,30-Jul-09,Yellowstone River,46.8678342,-104.9952025,10100004
FW08MT044,2009,1,8-Sep-09,Hay Coulee,45.43382265,-107.7781915,10080015
FW08MT053,2009,1,16-Sep-09,Poplar River,48.72954904,-105.4411635,10060003
FW08MT056,2009,1,24-Jun-09,Rock Creek,48.9432344,-106.8565292,10050015
FW08MT058,2009,1,30-Jun-09,Sun River,47.61666091,-112.6810588,10030104
FW08MT061,2009,1,25-Jun-09,Beaver Creek,48.14732714,-107.5489961,10050014
FW08MT063,2009,1,20-Jul-09,Missouri River,47.79247326,-109.2767963,10040101
FW08MT066,2009,1,26-Aug-09,Rock Creek,45.34771317,-109.1693839,10070006
FW08MT080,2009,1,13-Jul-09,Ranch Creek,45.05170882,-105.2142905,10090208
FW08MT087,2009,1,27-Jul-09,Madison River,44.69396024,-111.0906576,10020007
